"id";"api_id";"category";"description";"external_id";"fuel_type";"license_id";"model";"operator";"provider"
1938475;2577285;"";"Rasmus";"DriveNow_13152541";"ELECTRICITY";"AV74925";"BMW i3";"DriveNow";"driveNow"
1938476;1401774;"";"B-GO7044";"WME4533421K086154";"PETROL";"";"";"car2go";"car2go"
1938477;2573981;"";"Alexej";"DriveNow_13323117";"PETROL";"M-DX9810";"MINI Clubman";"DriveNow";"driveNow"
1938478;2932666;"";"Henry";"DriveNow_13393639";"DIESEL";"W-75596D";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938479;2574854;"";"Ruth";"DriveNow_13499159";"PETROL";"LGL398";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938480;1426532;"";"B-GO8679";"WME4533421K147469";"PETROL";"";"";"car2go";"car2go"
1938481;2733592;"";"Elane";"DriveNow_13513215";"DIESEL";"M-DX6657";"BMW 1er";"DriveNow";"driveNow"
1938482;1360361;"";"B-GO3859";"WME4533421K040389";"PETROL";"";"";"car2go";"car2go"
1938483;1358341;"";"B-GO4906";"WME4533421K072905";"PETROL";"";"";"car2go";"car2go"
1938484;763374;"";"Maynard";"DriveNow_13381901";"DIESEL";"M-DX6215";"BMW 1er";"DriveNow";"driveNow"
1938485;2575850;"";"Achim";"DriveNow_13426809";"DIESEL";"W-26776D";"BMW 1er";"DriveNow";"driveNow"
1938486;2377210;"";"Aldo";"DriveNow_13487849";"PETROL";"M-DX5836";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938487;1368132;"";"B-GO3728";"WME4533421K036232";"PETROL";"";"";"car2go";"car2go"
1938488;2574583;"";"Joanna";"DriveNow_13421411";"PETROL";"YK66PZA";"MINI Cabrio";"DriveNow";"driveNow"
1938489;2574261;"";"Elin";"DriveNow_13152720";"ELECTRICITY";"AV74841";"BMW i3";"DriveNow";"driveNow"
1938490;2018100;"";"Winni";"DriveNow_13493278";"DIESEL";"M-DX5202";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938491;2575592;"";"Frederik";"DriveNow_13152657";"ELECTRICITY";"AV74981";"BMW i3";"DriveNow";"driveNow"
1938492;1356683;"";"B-GO6875";"WME4533421K086404";"PETROL";"";"";"car2go";"car2go"
1938493;307288;"";"Celinda";"DriveNow_13345523";"DIESEL";"M-DX9715";"BMW 2er Cabrio";"DriveNow";"driveNow"
1938494;1358991;"";"B-GO8006";"WME4533421K086142";"PETROL";"";"";"car2go";"car2go"
1938495;1358374;"";"B-GO4923";"WME4533421K073791";"PETROL";"";"";"car2go";"car2go"
1938496;2602552;"";"Bronny";"DriveNow_13488682";"DIESEL";"M-DX6223";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938497;1356227;"";"1675 / W-36139C";"WME4513341K834299";"PETROL";"";"";"car2go";"car2go"
1938498;1356486;"";"B-GO8538";"WDC1569121J293641";"PETROL";"";"";"car2go";"car2go"
1938499;2577723;"";"Kale";"DriveNow_13514093";"DIESEL";"M-DX5983";"BMW X1";"DriveNow";"driveNow"
1938500;1355701;"";"B-GO4564";"WME4533421K071169";"PETROL";"";"";"car2go";"car2go"
1938501;1359149;"";"B-GO8577";"WDD1760121J515150";"PETROL";"";"";"car2go";"car2go"
1938502;1357152;"";"B-GO5772";"WDD1760431J524125";"PETROL";"";"";"car2go";"car2go"
1938503;1357424;"";"S-GO2429";"WME4513901K673007";"ELECTRICITY";"";"";"car2go";"car2go"
1938504;1482444;"";"B-GO8715";"WME4533421K148520";"PETROL";"";"";"car2go";"car2go"
1938505;1147552;"";"Silvio";"DriveNow_13423188";"DIESEL";"M-DX7165";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938506;2584688;"";"Klaus";"DriveNow_13389553";"PETROL";"M-DX6478";"BMW 1er";"DriveNow";"driveNow"
1938507;2575590;"";"Azhar";"DriveNow_13421404";"PETROL";"YK66PLZ";"MINI Cabrio";"DriveNow";"driveNow"
1938508;1356385;"";"B-GO4095";"WME4533421K037828";"PETROL";"";"";"car2go";"car2go"
1938509;2574590;"";"Mina";"DriveNow_13152823";"ELECTRICITY";"AV75161";"BMW i3";"DriveNow";"driveNow"
1938510;1147642;"";"Benni";"DriveNow_13423312";"DIESEL";"M-DX7171";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938511;1356737;"";"B-GO4313";"WME4533421K063639";"PETROL";"";"";"car2go";"car2go"
1938512;2516143;"";"Davidson";"DriveNow_13524909";"PETROL";"M-DX6095";"MINI Cabrio";"DriveNow";"driveNow"
1938513;2575724;"";"Joelie";"DriveNow_13381984";"PETROL";"M-DX5601";"BMW 1er";"DriveNow";"driveNow"
1938514;1357285;"";"B-GO6939";"WME4533421K086066";"PETROL";"";"";"car2go";"car2go"
1938515;1357541;"";"B-GO5454";"WDD1760121J516124";"PETROL";"";"";"car2go";"car2go"
1938516;331941;"";"Corette";"DriveNow_13361898";"DIESEL";"M-DX5163";"BMW 2er Cabrio";"DriveNow";"driveNow"
1938517;1355662;"";"1558 / W-85445C";"WME4513341K833592";"PETROL";"";"";"car2go";"car2go"
1938518;1359051;"";"S-GO2298";"WME4513901K658355";"ELECTRICITY";"";"";"car2go";"car2go"
1938519;2574404;"";"Buddie";"DriveNow_13428921";"DIESEL";"M-DX8690";"BMW 1er";"DriveNow";"driveNow"
1938520;1359052;"";"B-GO8494";"WDC1569431J293536";"PETROL";"";"";"car2go";"car2go"
1938521;34677;"";"Allan";"DriveNow_13203050";"ELECTRICITY";"M-EV5693";"BMW i3";"DriveNow";"driveNow"
1938522;2573746;"";"Amos";"DriveNow_13428692";"DIESEL";"W-27089D";"MINI Clubman";"DriveNow";"driveNow"
1938523;1894403;"";"Eddie";"DriveNow_13487356";"DIESEL";"M-DX9176";"MINI Clubman";"DriveNow";"driveNow"
1938524;2574692;"";"Desirée";"DriveNow_13499179";"PETROL";"TMA657";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938525;1356230;"";"B-GO4297";"WME4533421K064820";"PETROL";"";"";"car2go";"car2go"
1938526;315826;"";"Selma";"DriveNow_13345500";"DIESEL";"M-DX9834";"BMW 1er";"DriveNow";"driveNow"
1938527;1358273;"";"B-GO8350";"WDD1760121J509118";"PETROL";"";"";"car2go";"car2go"
1938528;1896643;"";"Leopold";"DriveNow_13478194";"DIESEL";"M-DX9182";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938529;2574364;"";"Abraham";"DriveNow_13426826";"PETROL";"W-26779D";"MINI Cabrio";"DriveNow";"driveNow"
1938530;1356339;"";"B-GO4430";"WME4533421K065525";"PETROL";"";"";"car2go";"car2go"
1938531;1357547;"";"B-GO5590";"WDD1760431J520353";"PETROL";"";"";"car2go";"car2go"
1938532;2734820;"";"Honey";"DriveNow_13513294";"DIESEL";"M-DX6660";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938533;2673010;"";"Molly";"DriveNow_13286104";"ELECTRICITY";"BCA551";"BMW i3";"DriveNow";"driveNow"
1938534;1359042;"";"B-GO4624";"WME4533421K070922";"PETROL";"";"";"car2go";"car2go"
1938535;1358532;"";"B-GO4672";"WME4533421K072544";"PETROL";"";"";"car2go";"car2go"
1938536;1357491;"";"B-GO6987";"WME4533421K087879";"PETROL";"";"";"car2go";"car2go"
1938537;1357747;"";"S-GO2387";"WME4513901K666754";"ELECTRICITY";"";"";"car2go";"car2go"
1938538;2913448;"";"Burton";"DriveNow_13571168";"DIESEL";"M-DX6885";"BMW 1er";"DriveNow";"driveNow"
1938539;2307322;"";"2312 / W-79447C";"WME4533421K176290";"PETROL";"";"";"car2go";"car2go"
1938540;1566966;"";"B-GO3569";"WME4533421K036636";"PETROL";"";"";"car2go";"car2go"
1938541;1357484;"";"S-GO2399";"WME4513901K672394";"ELECTRICITY";"";"";"car2go";"car2go"
1938542;1359699;"";"B-GO4147";"WME4533421K037851";"PETROL";"";"";"car2go";"car2go"
1938543;1357955;"";"B-GO3997";"WME4533421K039047";"PETROL";"";"";"car2go";"car2go"
1938544;32508;"";"Michelle";"DriveNow_13202779";"ELECTRICITY";"M-EV5652";"BMW i3";"DriveNow";"driveNow"
1938545;1362978;"";"B-GO3890";"WME4533421K038296";"PETROL";"";"";"car2go";"car2go"
1938546;2980947;"";"Jimmy";"DriveNow_13571166";"DIESEL";"M-DX6987";"BMW 1er";"DriveNow";"driveNow"
1938547;1358764;"";"B-GO4277";"WME4533421K063272";"PETROL";"";"";"car2go";"car2go"
1938548;1368552;"";"1469 / W-85349C";"WME4513341K831699";"PETROL";"";"";"car2go";"car2go"
1938549;1358453;"";"1403 / W-84841C";"WME4513341K831321";"PETROL";"";"";"car2go";"car2go"
1938550;2980940;"";"Margit";"DriveNow_13572703";"DIESEL";"M-DX7057";"MINI Clubman";"DriveNow";"driveNow"
1938551;993037;"";"Tam";"DriveNow_13389222";"DIESEL";"M-DX6390";"BMW 1er";"DriveNow";"driveNow"
1938552;1770416;"";"Joelle";"DriveNow_13462898";"DIESEL";"M-DX8945";"BMW X1";"DriveNow";"driveNow"
1938553;1359065;"";"B-GO4189";"WME4533421K043223";"PETROL";"";"";"car2go";"car2go"
1938554;1356238;"";"B-GO8218";"WME4533421K087139";"PETROL";"";"";"car2go";"car2go"
1938555;1355891;"";"S-GO2627";"WME4513901K820077";"ELECTRICITY";"";"";"car2go";"car2go"
1938556;1355844;"";"B-GO3795";"WME4533421K036826";"PETROL";"";"";"car2go";"car2go"
1938557;2675841;"";"Lola";"DriveNow_13462682";"DIESEL";"M-DX6501";"BMW 2er Cabrio";"DriveNow";"driveNow"
1938558;2970517;"";"B-GO8874";"WDD1173421N478894";"PETROL";"";"";"car2go";"car2go"
1938559;2424596;"";"Dani";"DriveNow_13513283";"DIESEL";"M-DX5885";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938560;2574528;"";"Patrizia";"DriveNow_13383722";"DIESEL";"M-DX5916";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938561;1357858;"";"B-GO4533";"WME4533421K071696";"PETROL";"";"";"car2go";"car2go"
1938562;2573798;"";"Sonya";"DriveNow_13203024";"ELECTRICITY";"M-EV5704";"BMW i3";"DriveNow";"driveNow"
1938563;517315;"";"Rémy";"DriveNow_13383623";"PETROL";"M-DX5548";"MINI Clubman";"DriveNow";"driveNow"
1938564;1359430;"";"B-GO4070";"WME4533421K038188";"PETROL";"";"";"car2go";"car2go"
1938565;1604268;"";"B-GO4056";"WME4533421K039742";"PETROL";"";"";"car2go";"car2go"
1938566;1356396;"";"B-GO4872";"WME4533421K073081";"PETROL";"";"";"car2go";"car2go"
1938567;1356651;"";"B-GO8308";"WME4533421K101503";"PETROL";"";"";"car2go";"car2go"
1938568;1356904;"";"B-GO3707";"WME4533421K037976";"PETROL";"";"";"car2go";"car2go"
1938569;1653821;"";"Crosby";"DriveNow_13429450";"PETROL";"M-DX8838";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938570;1357487;"";"B-GO6841";"WME4533421K088071";"PETROL";"";"";"car2go";"car2go"
1938571;1358208;"";"S-GO2604";"WME4513901K819846";"ELECTRICITY";"";"";"car2go";"car2go"
1938572;38586;"";"Augusta";"DriveNow_13203187";"ELECTRICITY";"M-EV5737";"BMW i3 REx";"DriveNow";"driveNow"
1938573;2575813;"";"Annice";"DriveNow_13476534";"PETROL";"M-DX5546";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938574;1356979;"";"1071 / W-79289C";"WME4513341K829282";"PETROL";"";"";"car2go";"car2go"
1938575;2380126;"";"2177 / W-84704C";"WME4533421K174481";"PETROL";"";"";"car2go";"car2go"
1938576;1997302;"";"Armstrong";"DriveNow_13487943";"PETROL";"M-DX5058";"MINI Cabrio";"DriveNow";"driveNow"
1938577;2577281;"";"Deborah";"DriveNow_13199313";"DIESEL";"M-DX9648";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938578;2584721;"";"Jan";"DriveNow_13203152";"ELECTRICITY";"M-EV5746";"BMW i3 REx";"DriveNow";"driveNow"
1938579;1357129;"";"B-GO4793";"WME4533421K072429";"PETROL";"";"";"car2go";"car2go"
1938580;2575142;"";"James";"DriveNow_13152479";"ELECTRICITY";"AV75027";"BMW i3";"DriveNow";"driveNow"
1938581;1356640;"";"B-GO1034";"WME4533421K040014";"PETROL";"";"";"car2go";"car2go"
1938582;1358639;"";"1696 / W-36103C";"WME4513341K834038";"PETROL";"";"";"car2go";"car2go"
1938583;34558;"";"Electra";"DriveNow_13119920";"ELECTRICITY";"M-EV1327";"BMW i3";"DriveNow";"driveNow"
1938584;2485603;"";"Tessy";"DriveNow_13462647";"DIESEL";"M-DX5989";"BMW 2er Cabrio";"DriveNow";"driveNow"
1938585;1359603;"";"B-GO8393";"WDD1760121J509107";"PETROL";"";"";"car2go";"car2go"
1938586;2082267;"";"Janina";"DriveNow_13487729";"DIESEL";"M-DX5651";"BMW 1er";"DriveNow";"driveNow"
1938587;1357061;"";"B-GO4779";"WME4533421K070933";"PETROL";"";"";"car2go";"car2go"
1938588;2575456;"";"Julia";"DriveNow_13426850";"DIESEL";"W-26790D";"BMW 1er";"DriveNow";"driveNow"
1938589;1359559;"";"B-GO4815";"WME4533421K073227";"PETROL";"";"";"car2go";"car2go"
1938590;1357878;"";"B-GO7105";"WME4533421K086520";"PETROL";"";"";"car2go";"car2go"
1938591;1358431;"";"B-GO4198";"WME4533421K042812";"PETROL";"";"";"car2go";"car2go"
1938592;2795257;"";"Rosa";"DriveNow_13513734";"PETROL";"M-DX6781";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938593;1355942;"";"B-GO4948";"WME4533421K073239";"PETROL";"";"";"car2go";"car2go"
1938594;1357707;"";"B-GO4635";"WME4533421K071795";"PETROL";"";"";"car2go";"car2go"
1938595;1357176;"";"B-GO8140";"WME4533421K088382";"PETROL";"";"";"car2go";"car2go"
1938596;1475947;"";"Garry";"DriveNow_13428936";"DIESEL";"M-DX8646";"BMW 1er";"DriveNow";"driveNow"
1938597;1389348;"";"B-GO5654";"WDD1760121J523091";"PETROL";"";"";"car2go";"car2go"
1938598;1359435;"";"B-GO3907";"WME4533421K039540";"PETROL";"";"";"car2go";"car2go"
1938599;1430254;"";"B-GO4511";"WME4533421K072250";"PETROL";"";"";"car2go";"car2go"
1938600;1355933;"";"B-GO6862";"WME4533421K088340";"PETROL";"";"";"car2go";"car2go"
1938601;2082999;"";"Branden";"DriveNow_13487728";"DIESEL";"M-DX5653";"BMW 1er";"DriveNow";"driveNow"
1938602;1358093;"";"B-GO4763";"WME4533421K072643";"PETROL";"";"";"car2go";"car2go"
1938603;2575647;"";"Svend";"DriveNow_13152760";"ELECTRICITY";"AV74901";"BMW i3";"DriveNow";"driveNow"
1938604;1356010;"";"B-GO4216";"WME4533421K043571";"PETROL";"";"";"car2go";"car2go"
1938605;2574815;"";"Perla";"DriveNow_13495374";"DIESEL";"M-DX5948";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938606;2574011;"";"Günther";"DriveNow_13412574";"PETROL";"W-26829D";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938607;1358027;"";"S-GO2198";"WME4513901K649969";"ELECTRICITY";"";"";"car2go";"car2go"
1938608;1358414;"";"S-GO2323";"WME4513901K663977";"ELECTRICITY";"";"";"car2go";"car2go"
1938609;2575089;"";"Davor";"DriveNow_13428663";"DIESEL";"W-26944D";"BMW X1";"DriveNow";"driveNow"
1938610;1358736;"";"B-GO8280";"WME4533421K089368";"PETROL";"";"";"car2go";"car2go"
1938611;1153426;"";"Aida";"DriveNow_13404294";"PETROL";"M-DX7324";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938612;2573740;"";"Aime";"DriveNow_13369169";"PETROL";"1PDF423";"BMW 1er";"DriveNow";"driveNow"
1938613;331792;"";"Susette";"DriveNow_13361843";"DIESEL";"M-DX5162";"BMW 2er Cabrio";"DriveNow";"driveNow"
1938614;1632689;"";"Amalia";"DriveNow_13429664";"PETROL";"M-DX8802";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938615;2573909;"";"Gustaf";"DriveNow_13199256";"PETROL";"M-DX9645";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938616;2602693;"";"Benny";"DriveNow_13499136";"PETROL";"RNN441";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938617;2574149;"";"Anja";"DriveNow_13448979";"PETROL";"W-27075D";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938618;2574171;"";"Amadeus";"DriveNow_13383939";"PETROL";"M-DX8620";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938619;2577250;"";"Perri";"DriveNow_13361251";"DIESEL";"M-DX5578";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938620;2575334;"";"Alberto";"DriveNow_13229459";"PETROL";"YB65GKP";"BMW 1er";"DriveNow";"driveNow"
1938621;1000285;"";"Haleigh";"DriveNow_13404355";"PETROL";"M-DX6427";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938622;2575171;"";"Bobbi";"DriveNow_13432219";"PETROL";"M-DX8829";"MINI Cabrio";"DriveNow";"driveNow"
1938623;1386424;"";"B-GO8452";"WDD1760431J515689";"PETROL";"";"";"car2go";"car2go"
1938624;1358799;"";"B-GO3477";"WME4533421K039589";"PETROL";"";"";"car2go";"car2go"
1938625;1357319;"";"B-GO8622";"WDD1760431J514705";"PETROL";"";"";"car2go";"car2go"
1938626;1359004;"";"B-GO4797";"WME4533421K072458";"PETROL";"";"";"car2go";"car2go"
1938627;1357645;"";"B-GO4758";"WME4533421K072197";"PETROL";"";"";"car2go";"car2go"
1938628;1355995;"";"B-GO5752";"WDD1760121J526065";"PETROL";"";"";"car2go";"car2go"
1938629;1894165;"";"Adriena";"DriveNow_13483430";"PETROL";"M-DX9193";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938630;2290345;"";"2087 / W-79371C";"WME4533421K173577";"PETROL";"";"";"car2go";"car2go"
1938631;1356562;"";"B-GO5224";"WDD1760421J476937";"PETROL";"";"";"car2go";"car2go"
1938632;2767982;"";"Nadia";"DriveNow_13494876";"PETROL";"M-DX6686";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938633;2082998;"";"Luna";"DriveNow_13487726";"DIESEL";"M-DX5649";"BMW 1er";"DriveNow";"driveNow"
1938634;2375562;"";"2146 / W-79369C";"WME4533421K174215";"PETROL";"";"";"car2go";"car2go"
1938635;2576455;"";"Christine";"DriveNow_13358288";"DIESEL";"W-56219F";"MINI Cabrio";"DriveNow";"driveNow"
1938636;2290347;"";"2257 / W-84617C";"WME4533421K175582";"PETROL";"";"";"car2go";"car2go"
1938637;1356468;"";"B-GO5434";"WDD2462011J286723";"PETROL";"";"";"car2go";"car2go"
1938638;533742;"";"Derry";"DriveNow_13383363";"PETROL";"M-DX5599";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938639;1475329;"";"Odette";"DriveNow_13428916";"DIESEL";"M-DX8631";"BMW 1er";"DriveNow";"driveNow"
1938640;1358980;"";"B-GO6842";"WME4533421K086427";"PETROL";"";"";"car2go";"car2go"
1938641;1200388;"";"Allina";"DriveNow_13423642";"PETROL";"M-DX8251";"MINI Clubman";"DriveNow";"driveNow"
1938642;2327054;"";"2207 / W-85529C";"WME4533421K174998";"PETROL";"";"";"car2go";"car2go"
1938643;1053111;"";"Katrina";"DriveNow_13389758";"DIESEL";"M-DX6493";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938644;2380132;"";"2042 / W-79360C";"WME4533421K174089";"PETROL";"";"";"car2go";"car2go"
1938645;1609796;"";"B-GO8748";"WME4533421K149125";"PETROL";"";"";"car2go";"car2go"
1938646;1357213;"";"S-GO2478";"WME4513901K690891";"ELECTRICITY";"";"";"car2go";"car2go"
1938647;1360682;"";"1431 / W-85306C";"WME4513341K831836";"PETROL";"";"";"car2go";"car2go"
1938648;2848566;"";"Beata";"DriveNow_13536242";"DIESEL";"WTW747";"BMW 1er";"DriveNow";"driveNow"
1938649;2574743;"";"Hedwig";"DriveNow_13428937";"DIESEL";"M-DX8609";"BMW 1er";"DriveNow";"driveNow"
1938650;1359533;"";"1601 / W-85495C";"WME4513341K834248";"PETROL";"";"";"car2go";"car2go"
1938651;1358629;"";"B-GO6973";"WME4533421K087385";"PETROL";"";"";"car2go";"car2go"
1938652;1359479;"";"B-GO4423";"WME4533421K063797";"PETROL";"";"";"car2go";"car2go"
1938653;2576549;"";"Jaydeep";"DriveNow_13205611";"PETROL";"YB65HDE";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938654;2286980;"";"2252 / W-84599C";"WME4533421K175540";"PETROL";"";"";"car2go";"car2go"
1938655;1358853;"";"B-GO8528";"WDC1569121J295445";"PETROL";"";"";"car2go";"car2go"
1938656;1358551;"";"B-GO4045";"WME4533421K038769";"PETROL";"";"";"car2go";"car2go"
1938657;1357094;"";"B-GO8059";"WME4533421K087024";"PETROL";"";"";"car2go";"car2go"
1938658;1356128;"";"B-GO3816";"WME4533421K039585";"PETROL";"";"";"car2go";"car2go"
1938659;1358665;"";"B-GO4311";"WME4533421K063676";"PETROL";"";"";"car2go";"car2go"
1938660;1311600;"";"Adaline";"DriveNow_13404296";"PETROL";"M-DX8432";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938661;2433871;"";"2313 / W-27933F";"WME4533421K176300";"PETROL";"";"";"car2go";"car2go"
1938662;1355982;"";"B-GO4307";"WME4533421K063047";"PETROL";"";"";"car2go";"car2go"
1938663;2575135;"";"Ranice";"DriveNow_13478193";"DIESEL";"M-DX9196";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938664;2602555;"";"Andrew";"DriveNow_13487879";"PETROL";"M-DX6221";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938665;2576386;"";"Candy";"DriveNow_13389704";"DIESEL";"M-DX6270";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938666;1360034;"";"B-GO4771";"WME4533421K070639";"PETROL";"";"";"car2go";"car2go"
1938667;1358721;"";"B-GO6692";"WME4533421K072781";"PETROL";"";"";"car2go";"car2go"
1938668;1358397;"";"B-GO4186";"WME4533421K037980";"PETROL";"";"";"car2go";"car2go"
1938669;2327052;"";"Anabella";"DriveNow_13493243";"DIESEL";"M-DX5791";"BMW X1";"DriveNow";"driveNow"
1938670;2577308;"";"Tina";"DriveNow_13286085";"ELECTRICITY";"LLK703";"BMW i3";"DriveNow";"driveNow"
1938671;340207;"";"Giraldo";"DriveNow_13204606";"PETROL";"M-DX5259";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938672;1433570;"";"Lise";"DriveNow_13398134";"DIESEL";"M-DX8578";"BMW 2er Cabrio";"DriveNow";"driveNow"
1938673;1178476;"";"Kaiser";"DriveNow_13423215";"DIESEL";"M-DX8181";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938674;2575578;"";"Matteo";"DriveNow_13152918";"ELECTRICITY";"AV75143";"BMW i3";"DriveNow";"driveNow"
1938675;1357798;"";"B-GO5488";"WDD2462011J284481";"PETROL";"";"";"car2go";"car2go"
1938676;1356925;"";"B-GO7125";"WME4533421K088789";"PETROL";"";"";"car2go";"car2go"
1938677;2574649;"";"Hannis";"DriveNow_13413299";"PETROL";"1PNA727";"BMW 1er";"DriveNow";"driveNow"
1938678;1603552;"";"B-GO5613";"WDC1569431J291578";"PETROL";"";"";"car2go";"car2go"
1938679;2577208;"";"Aksel";"DriveNow_13152934";"ELECTRICITY";"AV74867";"BMW i3";"DriveNow";"driveNow"
1938680;34477;"";"Hildegard";"DriveNow_13203065";"ELECTRICITY";"M-EV5640";"BMW i3";"DriveNow";"driveNow"
1938681;1356548;"";"B-GO4917";"WME4533421K073296";"PETROL";"";"";"car2go";"car2go"
1938682;2573811;"";"Hana";"DriveNow_13404492";"PETROL";"M-DX6434";"MINI Clubman";"DriveNow";"driveNow"
1938683;1357834;"";"B-GO8303";"WME4533421K102014";"PETROL";"";"";"car2go";"car2go"
1938684;1357260;"";"S-GO2178";"WME4513901K649726";"ELECTRICITY";"";"";"car2go";"car2go"
1938685;2575037;"";"Edmund";"DriveNow_13426773";"DIESEL";"W-80478D";"BMW 1er";"DriveNow";"driveNow"
1938686;2855055;"";"B-GO8805";"WDD1173421N478321";"PETROL";"";"";"car2go";"car2go"
1938687;1356681;"";"S-GO2228";"WME4513901K658079";"ELECTRICITY";"";"";"car2go";"car2go"
1938688;838690;"";"Loraine";"DriveNow_13383888";"PETROL";"M-DX6264";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938689;1356251;"";"B-GO4674";"WME4533421K072351";"PETROL";"";"";"car2go";"car2go"
1938690;2576350;"";"Winston";"DriveNow_13323120";"PETROL";"M-DX9812";"MINI Clubman";"DriveNow";"driveNow"
1938691;1355824;"";"B-GO3927";"WME4533421K038300";"PETROL";"";"";"car2go";"car2go"
1938692;2714864;"";"Angeline";"DriveNow_13513775";"PETROL";"M-DX6672";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938693;1357232;"";"B-GO4301";"WME4533421K064964";"PETROL";"";"";"car2go";"car2go"
1938694;2424602;"";"Antonius";"DriveNow_13493346";"DIESEL";"M-DX5891";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938695;2816803;"";"Mia";"DriveNow_13513268";"DIESEL";"M-DX6791";"BMW 1er";"DriveNow";"driveNow"
1938696;2574846;"";"Allegra";"DriveNow_13387020";"DIESEL";"M-DX8449";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938697;2574572;"";"Gunnar";"DriveNow_13458042";"DIESEL";"OEU216";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938698;2767983;"";"Lilli";"DriveNow_13524899";"PETROL";"M-DX6717";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938699;1357154;"";"B-GO4362";"WME4533421K063328";"PETROL";"";"";"car2go";"car2go"
1938700;2574093;"";"Audrey";"DriveNow_13426887";"DIESEL";"W-26908D";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1938701;1357409;"";"B-GO4151";"WME4533421K038051";"PETROL";"";"";"car2go";"car2go"
1938702;2574616;"";"Joanna";"DriveNow_13383425";"PETROL";"M-DX6198";"MINI 3-Tuerer";"DriveNow";"driveNow"
1938703;1482446;"";"B-GO8756";"WME4533421K150252";"PETROL";"";"";"car2go";"car2go"
1938704;1359123;"";"B-GO8167";"WME4533421K088482";"PETROL";"";"";"car2go";"car2go"
1938705;1359018;"";"B-GO3875";"WME4533421K038928";"PETROL";"";"";"car2go";"car2go"
1938706;1356988;"";"B-GO4078";"WME4533421K038439";"PETROL";"";"";"car2go";"car2go"
1938707;1357372;"";"B-GO3903";"WME4533421K039134";"PETROL";"";"";"car2go";"car2go"
1938708;2499313;"";"Lumi";"DriveNow_13488529";"PETROL";"M-DX6056";"MINI Clubman";"DriveNow";"driveNow"
1938709;1356619;"";"B-GO8170";"WME4533421K088996";"PETROL";"";"";"car2go";"car2go"
1938710;678133;"";"Corette";"DriveNow_13383518";"PETROL";"M-DX6107";"MINI 5-Tuerer";"DriveNow";"driveNow"
1938711;1767984;"";"B-GO4522";"WME4533421K070409";"PETROL";"";"";"car2go";"car2go"
1938712;1356699;"";"B-GO6908";"WME4533421K084904";"PETROL";"";"";"car2go";"car2go"
